,cat 1,cat 2,cat 3,cat 4,cat 5,cat final,url
377,Children's eBooks,Biographies,Social Activists,0,0,0,https://www.amazon.com/s?bbn=155754011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155754011%2Cn%3A155768011&dc&qid=1660772146&rnid=155754011&ref=lp_155754011_nr_n_12
378,Children's eBooks,Biographies,Sports & Recreation,0,0,0,https://www.amazon.com/s?bbn=155754011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155754011%2Cn%3A155769011&dc&qid=1660772146&rnid=155754011&ref=lp_155754011_nr_n_13
379,Children's eBooks,Biographies,U. S. Presidents & First Ladies,0,0,0,https://www.amazon.com/s?bbn=155754011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155754011%2Cn%3A155770011&dc&qid=1660772146&rnid=155754011&ref=lp_155754011_nr_n_14
380,Children's eBooks,Biographies,Women,0,0,0,https://www.amazon.com/s?bbn=155754011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155754011%2Cn%3A7090567011&dc&qid=1660772146&rnid=155754011&ref=lp_155754011_nr_n_15
381,Children's eBooks,"Cars, Trains & Things That Go",Aviation,0,0,0,https://www.amazon.com/s?bbn=156024011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A156024011%2Cn%3A156025011&dc&qid=1660772148&rnid=156024011&ref=lp_156024011_nr_n_0
382,Children's eBooks,"Cars, Trains & Things That Go",Boats & Ships,0,0,0,https://www.amazon.com/s?bbn=156024011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A156024011%2Cn%3A156028011&dc&qid=1660772148&rnid=156024011&ref=lp_156024011_nr_n_1
383,Children's eBooks,"Cars, Trains & Things That Go",Cars & Trucks,0,0,0,https://www.amazon.com/s?bbn=156024011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A156024011%2Cn%3A156031011&dc&qid=1660772148&rnid=156024011&ref=lp_156024011_nr_n_2
384,Children's eBooks,"Cars, Trains & Things That Go",Motorcycles,0,0,0,https://www.amazon.com/s?bbn=156024011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A156024011%2Cn%3A156035011&dc&qid=1660772148&rnid=156024011&ref=lp_156024011_nr_n_3
385,Children's eBooks,"Cars, Trains & Things That Go",Trains,0,0,0,https://www.amazon.com/s?bbn=156024011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A156024011%2Cn%3A156036011&dc&qid=1660772148&rnid=156024011&ref=lp_156024011_nr_n_4
386,Children's eBooks,Comics & Graphic Novels,Action & Adventure,0,0,0,https://www.amazon.com/s?bbn=155218011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155218011%2Cn%3A16232478011&dc&qid=1660772150&rnid=155218011&ref=lp_155218011_nr_n_0
387,Children's eBooks,Comics & Graphic Novels,Animals,0,0,0,https://www.amazon.com/s?bbn=155218011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155218011%2Cn%3A16232479011&dc&qid=1660772150&rnid=155218011&ref=lp_155218011_nr_n_1
388,Children's eBooks,Comics & Graphic Novels,Biography,0,0,0,https://www.amazon.com/s?bbn=155218011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155218011%2Cn%3A23735148011&dc&qid=1660772150&rnid=155218011&ref=lp_155218011_nr_n_2
389,Children's eBooks,Comics & Graphic Novels,Classic Adaptation,0,0,0,https://www.amazon.com/s?bbn=155218011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155218011%2Cn%3A16232480011&dc&qid=1660772150&rnid=155218011&ref=lp_155218011_nr_n_3
390,Children's eBooks,Comics & Graphic Novels,"Fairy Tales, Folk Tales & Myths",0,0,0,https://www.amazon.com/s?bbn=155218011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155218011%2Cn%3A16232481011&dc&qid=1660772150&rnid=155218011&ref=lp_155218011_nr_n_4
391,Children's eBooks,Comics & Graphic Novels,Fantasy,0,0,0,https://www.amazon.com/s?bbn=155218011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155218011%2Cn%3A16232482011&dc&qid=1660772150&rnid=155218011&ref=lp_155218011_nr_n_5
392,Children's eBooks,Comics & Graphic Novels,History,0,0,0,https://www.amazon.com/s?bbn=155218011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155218011%2Cn%3A23735147011&dc&qid=1660772150&rnid=155218011&ref=lp_155218011_nr_n_6
393,Children's eBooks,Comics & Graphic Novels,Horror,0,0,0,https://www.amazon.com/s?bbn=155218011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155218011%2Cn%3A16232484011&dc&qid=1660772150&rnid=155218011&ref=lp_155218011_nr_n_7
394,Children's eBooks,Comics & Graphic Novels,Humorous,0,0,0,https://www.amazon.com/s?bbn=155218011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155218011%2Cn%3A16232485011&dc&qid=1660772150&rnid=155218011&ref=lp_155218011_nr_n_8
395,Children's eBooks,Comics & Graphic Novels,Manga,0,0,0,https://www.amazon.com/s?bbn=155218011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155218011%2Cn%3A155219011&dc&qid=1660772150&rnid=155218011&ref=lp_155218011_nr_n_9
396,Children's eBooks,Comics & Graphic Novels,Media Tie-In,0,0,0,https://www.amazon.com/s?bbn=155218011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155218011%2Cn%3A23735149011&dc&qid=1660772150&rnid=155218011&ref=lp_155218011_nr_n_10
397,Children's eBooks,Comics & Graphic Novels,Mystery & Detective,0,0,0,https://www.amazon.com/s?bbn=155218011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155218011%2Cn%3A16232486011&dc&qid=1660772150&rnid=155218011&ref=lp_155218011_nr_n_11
398,Children's eBooks,Comics & Graphic Novels,Paranormal,0,0,0,https://www.amazon.com/s?bbn=155218011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155218011%2Cn%3A16232487011&dc&qid=1660772150&rnid=155218011&ref=lp_155218011_nr_n_12
399,Children's eBooks,Comics & Graphic Novels,Science & Nature,0,0,0,https://www.amazon.com/s?bbn=155218011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155218011%2Cn%3A16232489011&dc&qid=1660772150&rnid=155218011&ref=lp_155218011_nr_n_13
400,Children's eBooks,Comics & Graphic Novels,Science Fiction,0,0,0,https://www.amazon.com/s?bbn=155218011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155218011%2Cn%3A16232488011&dc&qid=1660772150&rnid=155218011&ref=lp_155218011_nr_n_14
401,Children's eBooks,Comics & Graphic Novels,Social Topics,0,0,0,https://www.amazon.com/s?bbn=155218011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155218011%2Cn%3A16232490011&dc&qid=1660772150&rnid=155218011&ref=lp_155218011_nr_n_15
402,Children's eBooks,Comics & Graphic Novels,Superheroes,0,0,0,https://www.amazon.com/s?bbn=155218011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155218011%2Cn%3A155750011&dc&qid=1660772150&rnid=155218011&ref=lp_155218011_nr_n_16
403,Children's eBooks,Computers & Technology,Entertainment & Games,0,0,0,https://www.amazon.com/s?bbn=155135011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155135011%2Cn%3A155136011&dc&qid=1660772152&rnid=155135011&ref=lp_155135011_nr_n_0
404,Children's eBooks,Computers & Technology,Hardware,0,0,0,https://www.amazon.com/s?bbn=155135011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155135011%2Cn%3A155139011&dc&qid=1660772152&rnid=155135011&ref=lp_155135011_nr_n_1
405,Children's eBooks,Computers & Technology,Internet,0,0,0,https://www.amazon.com/s?bbn=155135011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155135011%2Cn%3A155140011&dc&qid=1660772152&rnid=155135011&ref=lp_155135011_nr_n_2
406,Children's eBooks,Computers & Technology,Programming,0,0,0,https://www.amazon.com/s?bbn=155135011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155135011%2Cn%3A155141011&dc&qid=1660772152&rnid=155135011&ref=lp_155135011_nr_n_3
407,Children's eBooks,Computers & Technology,Software,0,0,0,https://www.amazon.com/s?bbn=155135011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155135011%2Cn%3A155142011&dc&qid=1660772152&rnid=155135011&ref=lp_155135011_nr_n_4
408,Children's eBooks,Early Learning,Basic Concepts,0,0,0,https://www.amazon.com/s?bbn=7090570011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A7090570011%2Cn%3A155119011&dc&qid=1660772153&rnid=7090570011&ref=lp_7090570011_nr_n_0
409,Children's eBooks,Early Learning,Beginner Readers,0,0,0,https://www.amazon.com/s?bbn=7090570011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A7090570011%2Cn%3A7090571011&dc&qid=1660772153&rnid=7090570011&ref=lp_7090570011_nr_n_1
410,Children's eBooks,Early Learning,Poetry,0,0,0,https://www.amazon.com/s?bbn=7090570011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A7090570011%2Cn%3A7090572011&dc&qid=1660772153&rnid=7090570011&ref=lp_7090570011_nr_n_2
411,Children's eBooks,Education & Reference,Foreign Language Learning,0,0,0,https://www.amazon.com/s?bbn=155907011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155907011%2Cn%3A7090573011&dc&qid=1660772155&rnid=155907011&ref=lp_155907011_nr_n_0
412,Children's eBooks,Education & Reference,Government,0,0,0,https://www.amazon.com/s?bbn=155907011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155907011%2Cn%3A155923011&dc&qid=1660772155&rnid=155907011&ref=lp_155907011_nr_n_1
413,Children's eBooks,Education & Reference,Jobs & Careers,0,0,0,https://www.amazon.com/s?bbn=155907011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155907011%2Cn%3A7090584011&dc&qid=1660772155&rnid=155907011&ref=lp_155907011_nr_n_2
414,Children's eBooks,Education & Reference,Law & Crime,0,0,0,https://www.amazon.com/s?bbn=155907011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155907011%2Cn%3A155921011&dc&qid=1660772155&rnid=155907011&ref=lp_155907011_nr_n_3
415,Children's eBooks,Education & Reference,Math,0,0,0,https://www.amazon.com/s?bbn=155907011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155907011%2Cn%3A155992011&dc&qid=1660772155&rnid=155907011&ref=lp_155907011_nr_n_4
416,Children's eBooks,Education & Reference,Money & Saving,0,0,0,https://www.amazon.com/s?bbn=155907011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155907011%2Cn%3A155911011&dc&qid=1660772155&rnid=155907011&ref=lp_155907011_nr_n_5
417,Children's eBooks,Education & Reference,Philosophy,0,0,0,https://www.amazon.com/s?bbn=155907011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155907011%2Cn%3A155922011&dc&qid=1660772155&rnid=155907011&ref=lp_155907011_nr_n_6
418,Children's eBooks,Education & Reference,Reading & Writing,0,0,0,https://www.amazon.com/s?bbn=155907011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155907011%2Cn%3A155915011&dc&qid=1660772155&rnid=155907011&ref=lp_155907011_nr_n_7
419,Children's eBooks,Education & Reference,Reference,0,0,0,https://www.amazon.com/s?bbn=155907011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155907011%2Cn%3A7090585011&dc&qid=1660772155&rnid=155907011&ref=lp_155907011_nr_n_8
420,Children's eBooks,Education & Reference,School & Education,0,0,0,https://www.amazon.com/s?bbn=155907011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155907011%2Cn%3A155924011&dc&qid=1660772155&rnid=155907011&ref=lp_155907011_nr_n_9
421,Children's eBooks,Education & Reference,Study Aids,0,0,0,https://www.amazon.com/s?bbn=155907011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155907011%2Cn%3A155925011&dc&qid=1660772155&rnid=155907011&ref=lp_155907011_nr_n_10
422,Children's eBooks,"Fairy Tales, Folk Tales & Myths",African,0,0,0,https://www.amazon.com/s?bbn=155192011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155192011%2Cn%3A155193011&dc&qid=1660772157&rnid=155192011&ref=lp_155192011_nr_n_0
423,Children's eBooks,"Fairy Tales, Folk Tales & Myths",Anthologies,0,0,0,https://www.amazon.com/s?bbn=155192011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155192011%2Cn%3A155194011&dc&qid=1660772157&rnid=155192011&ref=lp_155192011_nr_n_1
424,Children's eBooks,"Fairy Tales, Folk Tales & Myths",Arthurian,0,0,0,https://www.amazon.com/s?bbn=155192011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155192011%2Cn%3A155195011&dc&qid=1660772157&rnid=155192011&ref=lp_155192011_nr_n_2
425,Children's eBooks,"Fairy Tales, Folk Tales & Myths",Asian,0,0,0,https://www.amazon.com/s?bbn=155192011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155192011%2Cn%3A155196011&dc&qid=1660772157&rnid=155192011&ref=lp_155192011_nr_n_3
426,Children's eBooks,"Fairy Tales, Folk Tales & Myths",Collections,0,0,0,https://www.amazon.com/s?bbn=155192011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155192011%2Cn%3A155197011&dc&qid=1660772157&rnid=155192011&ref=lp_155192011_nr_n_4
427,Children's eBooks,"Fairy Tales, Folk Tales & Myths",Dragons,0,0,0,https://www.amazon.com/s?bbn=155192011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155192011%2Cn%3A155198011&dc&qid=1660772157&rnid=155192011&ref=lp_155192011_nr_n_5
428,Children's eBooks,"Fairy Tales, Folk Tales & Myths",European,0,0,0,https://www.amazon.com/s?bbn=155192011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155192011%2Cn%3A155199011&dc&qid=1660772157&rnid=155192011&ref=lp_155192011_nr_n_6
429,Children's eBooks,"Fairy Tales, Folk Tales & Myths",Greek & Roman,0,0,0,https://www.amazon.com/s?bbn=155192011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155192011%2Cn%3A155201011&dc&qid=1660772157&rnid=155192011&ref=lp_155192011_nr_n_7
430,Children's eBooks,"Fairy Tales, Folk Tales & Myths",Multicultural,0,0,0,https://www.amazon.com/s?bbn=155192011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155192011%2Cn%3A155203011&dc&qid=1660772157&rnid=155192011&ref=lp_155192011_nr_n_8
431,Children's eBooks,"Fairy Tales, Folk Tales & Myths",Norse,0,0,0,https://www.amazon.com/s?bbn=155192011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155192011%2Cn%3A155204011&dc&qid=1660772157&rnid=155192011&ref=lp_155192011_nr_n_9
432,Children's eBooks,"Fairy Tales, Folk Tales & Myths",United States,0,0,0,https://www.amazon.com/s?bbn=155192011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155192011%2Cn%3A155207011&dc&qid=1660772157&rnid=155192011&ref=lp_155192011_nr_n_10
433,Children's eBooks,Geography & Cultures,Action & Adventure,0,0,0,https://www.amazon.com/s?bbn=155752011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155752011%2Cn%3A155753011&dc&qid=1660772159&rnid=155752011&ref=lp_155752011_nr_n_0
434,Children's eBooks,Geography & Cultures,Careers,0,0,0,https://www.amazon.com/s?bbn=155752011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155752011%2Cn%3A318469011&dc&qid=1660772159&rnid=155752011&ref=lp_155752011_nr_n_1
435,Children's eBooks,Geography & Cultures,Cultural Studies,0,0,0,https://www.amazon.com/s?bbn=155752011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155752011%2Cn%3A155876011&dc&qid=1660772159&rnid=155752011&ref=lp_155752011_nr_n_2
436,Children's eBooks,Geography & Cultures,Emigrants & Immigrants,0,0,0,https://www.amazon.com/s?bbn=155752011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155752011%2Cn%3A7090600011&dc&qid=1660772159&rnid=155752011&ref=lp_155752011_nr_n_3
437,Children's eBooks,Geography & Cultures,Explore the World,0,0,0,https://www.amazon.com/s?bbn=155752011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155752011%2Cn%3A155776011&dc&qid=1660772159&rnid=155752011&ref=lp_155752011_nr_n_4
438,Children's eBooks,Geography & Cultures,Multicultural Stories,0,0,0,https://www.amazon.com/s?bbn=155752011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155752011%2Cn%3A155849011&dc&qid=1660772159&rnid=155752011&ref=lp_155752011_nr_n_5
439,Children's eBooks,Geography & Cultures,Multilingual,0,0,0,https://www.amazon.com/s?bbn=155752011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155752011%2Cn%3A155856011&dc&qid=1660772159&rnid=155752011&ref=lp_155752011_nr_n_6
440,Children's eBooks,Geography & Cultures,Royalty,0,0,0,https://www.amazon.com/s?bbn=155752011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155752011%2Cn%3A155857011&dc&qid=1660772159&rnid=155752011&ref=lp_155752011_nr_n_7
441,Children's eBooks,Geography & Cultures,Travel,0,0,0,https://www.amazon.com/s?bbn=155752011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155752011%2Cn%3A155897011&dc&qid=1660772159&rnid=155752011&ref=lp_155752011_nr_n_8
442,Children's eBooks,Geography & Cultures,Where We Live,0,0,0,https://www.amazon.com/s?bbn=155752011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155752011%2Cn%3A155898011&dc&qid=1660772159&rnid=155752011&ref=lp_155752011_nr_n_9
443,Children's eBooks,Growing Up & Facts of Life,Difficult Discussions,0,0,0,https://www.amazon.com/s?bbn=7090586011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A7090586011%2Cn%3A155858011&dc&qid=1660772162&rnid=7090586011&ref=lp_7090586011_nr_n_0
444,Children's eBooks,Growing Up & Facts of Life,Diversity & Multicultural,0,0,0,https://www.amazon.com/s?bbn=7090586011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A7090586011%2Cn%3A18623116011&dc&qid=1660772162&rnid=7090586011&ref=lp_7090586011_nr_n_1
445,Children's eBooks,Growing Up & Facts of Life,Family Life,0,0,0,https://www.amazon.com/s?bbn=7090586011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A7090586011%2Cn%3A155802011&dc&qid=1660772162&rnid=7090586011&ref=lp_7090586011_nr_n_2
446,Children's eBooks,Growing Up & Facts of Life,"Friendship, Social Skills & School Life",0,0,0,https://www.amazon.com/s?bbn=7090586011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A7090586011%2Cn%3A155882011&dc&qid=1660772162&rnid=7090586011&ref=lp_7090586011_nr_n_3
447,Children's eBooks,Growing Up & Facts of Life,Health,0,0,0,https://www.amazon.com/s?bbn=7090586011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A7090586011%2Cn%3A155971011&dc&qid=1660772162&rnid=7090586011&ref=lp_7090586011_nr_n_4
448,Children's eBooks,Growing Up & Facts of Life,Social Activism & Volunteering,0,0,0,https://www.amazon.com/s?bbn=7090586011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A7090586011%2Cn%3A18623120011&dc&qid=1660772162&rnid=7090586011&ref=lp_7090586011_nr_n_5
449,Children's eBooks,History,Africa,0,0,0,https://www.amazon.com/s?bbn=155143011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155143011%2Cn%3A155144011&dc&qid=1660772165&rnid=155143011&ref=lp_155143011_nr_n_0
450,Children's eBooks,History,Ancient,0,0,0,https://www.amazon.com/s?bbn=155143011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155143011%2Cn%3A155145011&dc&qid=1660772165&rnid=155143011&ref=lp_155143011_nr_n_1
451,Children's eBooks,History,Asia,0,0,0,https://www.amazon.com/s?bbn=155143011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155143011%2Cn%3A155146011&dc&qid=1660772165&rnid=155143011&ref=lp_155143011_nr_n_2
452,Children's eBooks,History,Australia & Oceania,0,0,0,https://www.amazon.com/s?bbn=155143011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155143011%2Cn%3A155147011&dc&qid=1660772165&rnid=155143011&ref=lp_155143011_nr_n_3
453,Children's eBooks,History,Canada,0,0,0,https://www.amazon.com/s?bbn=155143011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155143011%2Cn%3A155148011&dc&qid=1660772165&rnid=155143011&ref=lp_155143011_nr_n_4
454,Children's eBooks,History,Central & South America,0,0,0,https://www.amazon.com/s?bbn=155143011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155143011%2Cn%3A155149011&dc&qid=1660772165&rnid=155143011&ref=lp_155143011_nr_n_5
455,Children's eBooks,History,Europe,0,0,0,https://www.amazon.com/s?bbn=155143011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155143011%2Cn%3A155150011&dc&qid=1660772165&rnid=155143011&ref=lp_155143011_nr_n_6
456,Children's eBooks,History,Exploration & Discovery,0,0,0,https://www.amazon.com/s?bbn=155143011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155143011%2Cn%3A155151011&dc&qid=1660772165&rnid=155143011&ref=lp_155143011_nr_n_7
457,Children's eBooks,History,Holocaust,0,0,0,https://www.amazon.com/s?bbn=155143011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155143011%2Cn%3A155164011&dc&qid=1660772165&rnid=155143011&ref=lp_155143011_nr_n_8
458,Children's eBooks,History,Medieval,0,0,0,https://www.amazon.com/s?bbn=155143011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155143011%2Cn%3A155165011&dc&qid=1660772165&rnid=155143011&ref=lp_155143011_nr_n_9
459,Children's eBooks,History,Mexico,0,0,0,https://www.amazon.com/s?bbn=155143011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155143011%2Cn%3A155166011&dc&qid=1660772165&rnid=155143011&ref=lp_155143011_nr_n_10
460,Children's eBooks,History,Middle East,0,0,0,https://www.amazon.com/s?bbn=155143011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155143011%2Cn%3A155167011&dc&qid=1660772165&rnid=155143011&ref=lp_155143011_nr_n_11
461,Children's eBooks,History,Military & Wars,0,0,0,https://www.amazon.com/s?bbn=155143011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155143011%2Cn%3A155168011&dc&qid=1660772165&rnid=155143011&ref=lp_155143011_nr_n_12
462,Children's eBooks,History,Modern,0,0,0,https://www.amazon.com/s?bbn=155143011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155143011%2Cn%3A155169011&dc&qid=1660772165&rnid=155143011&ref=lp_155143011_nr_n_13
463,Children's eBooks,History,Prehistoric,0,0,0,https://www.amazon.com/s?bbn=155143011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155143011%2Cn%3A155170011&dc&qid=1660772165&rnid=155143011&ref=lp_155143011_nr_n_14
464,Children's eBooks,History,Renaissance,0,0,0,https://www.amazon.com/s?bbn=155143011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155143011%2Cn%3A155171011&dc&qid=1660772165&rnid=155143011&ref=lp_155143011_nr_n_15
465,Children's eBooks,History,United States,0,0,0,https://www.amazon.com/s?bbn=155143011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155143011%2Cn%3A155172011&dc&qid=1660772165&rnid=155143011&ref=lp_155143011_nr_n_16
466,Children's eBooks,Holidays & Celebrations,Christmas,0,0,0,https://www.amazon.com/s?bbn=155828011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155828011%2Cn%3A155829011&dc&qid=1660772167&rnid=155828011&ref=lp_155828011_nr_n_0
